cid,acname,acqualifier,acvalue
90466867,EC50,=,0.147
137652174,EC50,=,0.135
90466717,EC50,=,0.0215
90467021,EC50,=,0.0137
24936042,Ki,=,0.014
25071385,Ki,=,0.0023
137633705,Ki,=,0.0005
137640391,Ki,=,0.00055
137659303,Ki,=,0.0058
137640203,Ki,=,0.0074
25072002,Ki,=,0.00016
137651936,Ki,=,0.0007
137638973,Ki,=,0.00084
137655735,Ki,=,0.00052
137644833,Ki,=,0.0055
137636351,Ki,=,0.00041
25093832,Ki,=,0.00072
25093832,Ki,=,9.4e-05
137640371,Ki,=,0.00094
137643309,Ki,=,0.0009
137636460,Ki,=,0.036
137660837,Ki,=,0.00075
137659303,EC50,=,0.95499
137659303,EC50,=,0.96
25093832,EC50,=,0.27542
25093832,EC50,=,0.11749
25093832,EC50,=,0.27
25093832,EC50,=,0.12
137660837,EC50,=,0.0257
137660837,EC50,=,0.026
25072941,EC50,=,0.15488
25072941,EC50,=,0.15
137633863,EC50,=,0.0004365
137651936,EC50,=,0.0105
137659990,EC50,=,0.0119
681,EC50,=,0.226
54562,EC50,=,0.295
137638973,EC50,=,0.0131
137660837,EC50,=,0.0137
137640371,EC50,=,0.003
137643309,EC50,=,0.0029
137643951,Ki,=,0.0015
137642380,Ki,=,0.0078
137655451,Ki,=,0.039
137651073,Ki,=,0.012
137657153,Ki,=,0.048
25072941,Ki,=,0.0077
137633863,Ki,=,0.0017
137644966,Ki,=,0.00052
137659990,Ki,=,0.00087
60795,Ki,=,0.00045
137657115,Ki,=,0.0019
25072633,Ki,=,0.00074
137633863,EC50,=,0.00044
137651073,EC50,=,1
137651073,EC50,=,0.98
137640203,EC50,=,0.69183
137640203,EC50,=,0.69
24936042,EC50,=,0.18621
24936042,EC50,=,0.19
25071385,EC50,=,0.01585
25071385,EC50,=,0.016
25072002,EC50,=,0.25119
25072002,EC50,=,0.25
137651936,EC50,=,0.05495
60795,EC50,=,0.15849
60795,EC50,=,0.16
137655451,EC50,=,0.054
137659990,EC50,=,0.0132
137657153,EC50,=,0.061
137660837,EC50,=,0.0159
137638973,EC50,=,0.0121
681,EC50,=,0.163
54562,EC50,=,0.151
137640371,EC50,=,0.0134
137643309,EC50,=,0.0124
137638973,EC50,=,0.0015
137660837,EC50,=,0.003
137657153,EC50,=,0.218
137651936,EC50,=,0.0013
137655451,EC50,=,0.161
137659990,EC50,=,0.0017
681,EC50,=,0.156
54562,EC50,=,0.064
137657153,EC50,=,0.098
137651936,EC50,=,0.0145
137655451,EC50,=,0.048
137640371,EC50,=,0.0177
137643309,EC50,=,0.0125
137657115,EC50,=,1.07152
137657115,EC50,=,1.1
25072633,EC50,=,0.02291
25072633,EC50,=,0.023
137644833,EC50,=,3.01995
137644833,EC50,=,2.9
137651936,EC50,=,0.055
137651936,EC50,=,0.0003
60795,EC50,=,0.0149
25072633,EC50,=,0.0021
137659990,EC50,=,0.00049
137655451,EC50,=,0.0052
137638973,EC50,=,0.00039
137657153,EC50,=,0.0055
25072941,EC50,=,0.0042
24936042,Ki,=,0.018
25071385,Ki,=,0.0018
137633705,Ki,=,0.00057
137640391,Ki,=,0.0011
137659303,Ki,=,0.006
137640203,Ki,=,0.0081
137644966,Ki,=,0.00091
137659990,Ki,=,0.0022
25072002,Ki,=,0.00025
137651936,Ki,=,0.0021
137638973,Ki,=,0.0025
137655735,Ki,=,0.00097
137633863,EC50,=,0.0068
137660837,EC50,=,0.0003
25093832,EC50,=,0.0037
25093832,EC50,=,0.005
137640371,EC50,=,0.00031
137643309,EC50,=,0.00039
681,EC50,=,0.0028
54562,EC50,=,0.003
681,EC50,=,0.0045
54562,EC50,=,0.0059
25093832,EC50,=,0.0057
25093832,EC50,=,0.0062
137640371,EC50,=,0.00072
137643309,EC50,=,0.00074
137660837,EC50,=,0.00081
137657153,EC50,=,0.0022
137638973,EC50,=,0.00016
137655451,EC50,=,0.0017
25072941,EC50,=,0.0026
137633863,EC50,=,0.0043
681,EC50,=,0.00078
54562,EC50,=,0.0012
137659990,EC50,=,0.00017
137660837,EC50,=,0.00011
25093832,EC50,=,0.0021
25093832,EC50,=,0.002
137640371,EC50,=,0.00012
137643309,EC50,=,0.00011
60795,Ki,=,0.00053
137657115,Ki,=,0.0033
25072633,Ki,=,0.0018
137644833,Ki,=,0.0051
137636351,Ki,=,0.0003
25093832,Ki,=,0.0012
25093832,Ki,=,0.00016
137640371,Ki,=,0.0024
137643309,Ki,=,0.0023
137636460,Ki,=,0.046
137660837,Ki,=,0.00063
137643951,Ki,=,0.0014
137642380,Ki,=,0.0081
137655451,Ki,=,0.096
137651073,Ki,=,0.012
137657153,Ki,=,0.12
25072941,Ki,=,0.0078
25072941,EC50,=,0.0101
137633863,EC50,=,0.0131
137657153,EC50,=,0.0096
137638973,EC50,=,0.00094
137655451,EC50,=,0.0098
60795,EC50,=,0.0175
25072633,EC50,=,0.005
137659990,EC50,=,0.00096
137651936,EC50,=,0.0008
137651936,EC50,=,0.00012
137659990,EC50,=,0.00021
54562,EC50,=,0.0012
60795,EC50,=,0.0087
25072633,EC50,=,0.0015
137655451,EC50,=,0.0015
60795,EC50,=,0.039
60795,EC50,=,0.0389
137657115,EC50,=,0.4
137638973,EC50,=,0.00019
137657153,EC50,=,0.0017
25072941,EC50,=,0.0026
137633863,EC50,=,0.0029
137660837,EC50,=,0.00013
25093832,EC50,=,0.0018
25093832,EC50,=,0.0025
137640371,EC50,=,0.00013
137643309,EC50,=,0.00011
681,EC50,=,0.00067
137651936,EC50,=,0.00012
60795,EC50,=,0.0048
25072633,EC50,=,0.0019
137657115,EC50,=,0.39811
25072633,EC50,=,0.0041
25072633,EC50,=,0.004074
137651073,EC50,=,1.4
137651073,EC50,=,1.41254
137643951,EC50,=,0.15
25072941,EC50,=,0.0059
25072941,EC50,=,0.005888
137633863,EC50,=,0.0029
137633863,EC50,=,0.002884
25072002,EC50,=,0.013
25072002,EC50,=,0.01288
137651936,EC50,=,0.0049
137651936,EC50,=,0.004898
25072941,EC50,=,0.0077
137633863,EC50,=,0.0107
137659990,EC50,=,0.00067
25093832,EC50,=,0.0057
25093832,EC50,=,0.0058
137640371,EC50,=,0.00054
137643309,EC50,=,0.00071
137638973,EC50,=,0.0006
681,EC50,=,0.0039
54562,EC50,=,0.0051
137657153,EC50,=,0.0087
137651936,EC50,=,0.00065
137660837,EC50,=,0.00061
60795,EC50,=,0.0194
25072633,EC50,=,0.0044
137633863,Ki,=,0.0042
137655451,EC50,=,0.0084
137633705,EC50,=,0.6
137640391,EC50,=,0.084
137659303,EC50,=,0.073
137659303,EC50,=,0.07244
25093832,EC50,=,0.0034
25093832,EC50,=,0.00074
25093832,EC50,=,0.003388
25093832,EC50,=,0.0007413
137642380,EC50,=,0.24
137644833,EC50,=,0.088
137644833,EC50,=,0.0871
137655735,EC50,=,0.47
24936042,EC50,=,0.042
24936042,EC50,=,0.04169
25071385,EC50,=,0.017
25071385,EC50,=,0.01738
137636460,EC50,=,0.63
137660837,EC50,=,0.002
137660837,EC50,=,0.002042
137640203,EC50,=,0.19
137640203,EC50,=,0.19055
137644966,EC50,=,0.87
137636351,EC50,=,0.013
137662136,EC50,=,1.8535
127047229,EC50,=,0.0168
137655953,EC50,=,0.1888
137649770,EC50,=,0.2553
132955,EC50,=,0.0091
137635157,EC50,=,0.0256
137653359,EC50,=,1.0046
9818479,EC50,=,0.0322
54562,EC50,=,0.0387
127047229,EC50,=,0.0009
137655953,EC50,=,0.1578
127046922,EC50,=,0.0011
137647058,EC50,=,0.0887
137649770,EC50,=,0.7129
132955,EC50,=,0.1112
137635157,EC50,=,0.1945
137653359,EC50,=,3.9811
137647058,EC50,=,0.6776
137660751,EC50,=,0.5702
54562,EC50,=,0.3532
9818479,EC50,=,0.5433
127047230,EC50,=,0.1633
137653034,EC50,=,1.1535
127046922,EC50,=,0.1247
137631807,EC50,=,0.1849
137638203,Ki,=,0.0606
137637481,Ki,=,0.121
137653034,Ki,=,0.00843
137662136,Ki,=,0.111
137653978,Ki,=,0.0548
137647058,Ki,=,0.0347
137660751,Ki,=,0.284
127047229,EC50,=,0.001
137655953,EC50,=,0.0031
127046922,EC50,=,0.0003
137652517,EC50,=,0.7096
137662136,EC50,=,1.2274
137647058,EC50,=,0.2793
137660751,EC50,=,1.4588
54562,EC50,=,0.0109
137631807,EC50,=,0.0538
137653034,EC50,=,0.3381
127047230,EC50,=,0.0659
137653034,IC50,=,4.529
137631807,IC50,=,2.0137
137635157,Ki,=,0.0372
137653359,Ki,=,0.306
681,Ki,=,0.016
54562,Ki,=,0.0131
137631807,Ki,=,0.0868
137649585,Ki,=,0.0218
137652517,Ki,=,0.0238
137641550,Ki,=,0.124
137632035,Ki,=,0.0185
137655953,Ki,=,0.0401
137649770,Ki,=,0.338
60795,Ki,=,0.00048
9818479,Ki,=,0.0463
137660395,Ki,=,0.0387
137652517,IC50,=,0.8017
127047229,IC50,=,0.0989
137660751,EC50,=,0.6668
137653034,EC50,=,0.4581
9818479,EC50,=,0.0748
137662136,EC50,=,0.3508
137631807,EC50,=,0.0569
132955,EC50,=,0.0171
137635157,EC50,=,0.0246
137653359,EC50,=,1.0641
127047230,EC50,=,0.0782
137649770,EC50,=,0.1045
137652517,IC50,=,4.4875
137653034,IC50,=,2.9717
137649770,IC50,=,4.102
137631807,IC50,=,3.6475
127047229,IC50,=,0.9311
127047230,EC50,=,0.2099
137652517,EC50,=,2.5293
137631807,EC50,=,0.2698
127046922,EC50,=,0.1545
137653034,EC50,=,0.944
54562,EC50,=,0.1476
137649770,EC50,=,1.4997
137662136,EC50,=,2.4717
137647058,EC50,=,0.139
127047229,IC50,=,0.1578
127047229,EC50,=,0.0205
137655953,EC50,=,0.074
9818479,EC50,=,0.5012
132955,EC50,=,0.1219
137635157,EC50,=,0.1968
137653359,EC50,=,1.8707
137631807,IC50,=,0.7129
11154555,Ki,=,0.00049
11154555,Ki,=,0.00069
137640152,Ki,=,0.44
137640189,Ki,=,0.00067
5095,EC50,=,0.089
137660046,EC50,=,0.062
137655556,EC50,=,0.37
137640152,EC50,=,0.68
137640189,EC50,=,0.092
137636066,EC50,=,0.47
137654675,EC50,=,0.24
59227,EC50,=,0.0041
137633454,EC50,=,1.6
681,EC50,=,0.39
54562,EC50,=,0.052
60795,EC50,=,1.1
5095,EC50,=,0.33
137647533,EC50,=,0.22
137657427,EC50,=,0.19
119570,EC50,=,0.027
137645574,EC50,=,0.093
137655556,EC50,=,0.09
119570,EC50,=,0.1
137657427,EC50,=,0.067
60795,EC50,=,0.13
137636066,EC50,=,0.078
681,EC50,=,0.2
54562,EC50,=,0.27
59227,EC50,=,0.0032
56597938,Ki,=,0.00053
137633454,Ki,=,0.2
137655556,Ki,=,0.078
137645574,Ki,=,0.00089
137640836,Ki,=,0.019
137647533,Ki,=,0.037
137657427,Ki,=,0.00081
137633454,Ki,=,0.22
137655556,Ki,=,0.046
137660046,Ki,=,0.00086
137636498,Ki,=,0.0015
137636066,Ki,=,0.0016
137654675,Ki,=,0.0037
60795,Ki,=,0.00038
137635685,Ki,=,0.025
137660707,Ki,=,0.002
137645830,Ki,=,0.068
56597938,Ki,=,0.0002
137645574,Ki,=,0.001
137655795,Ki,=,0.0022
137655795,Ki,=,0.0029
137645830,Ki,=,0.11
137647533,Ki,=,0.1
137640152,Ki,=,0.35
137640189,Ki,=,0.00087
137640836,Ki,=,0.04
137657427,Ki,=,0.0016
137654675,Ki,=,0.0083
137660046,Ki,=,0.002
60795,Ki,=,0.00052
137635685,Ki,=,0.033
137660707,Ki,=,0.0048
137636066,Ki,=,0.0016
137636498,Ki,=,0.0034
681,EC50,=,0.16
54562,EC50,=,0.016
60795,EC50,=,0.74
137647533,EC50,=,0.13
137657427,EC50,=,0.2
119570,EC50,=,0.0096
59227,EC50,=,0.0044
56597938,EC50,=,0.27
137636066,EC50,=,0.63
5095,EC50,=,0.03
137655556,EC50,=,0.25
137646281,Ki,=,0.26
137637817,Ki,=,6.168
137661939,Ki,=,7.501
137651866,Ki,=,6.37
5265,Ki,=,6e-05
137640451,Ki,=,9.792
137644790,Ki,=,0.145
137645501,Ki,=,0.149
137652044,Ki,=,1.218
137650961,Ki,=,1.821
137642134,Ki,=,0.418
137649997,Ki,=,1.237
137660741,Ki,=,0.148
137655411,Ki,=,0.03
137653850,Ki,=,0.037
137637994,Ki,=,1.011
137645926,Ki,=,0.141
132503215,Ki,=,0.036
137650705,Ki,=,0.076
137652310,Ki,=,0.223
137631892,Ki,=,0.121
55191,Ki,=,4.32
2477,Ki,=,0.484
10336538,Ki,=,6.3
10404144,Ki,=,4.3
19964410,Ki,=,0.4
5311200,Ki,=,0.96
9909648,Ki,=,0.199
137653577,Ki,=,1.842
9951233,Ki,=,0.133
19964401,Ki,=,1.3
10570563,Ki,=,0.093
137649896,Ki,=,0.133
133079,Ki,=,5.147
188942,Ki,=,2.23
9884781,Ki,=,0.738
44336061,Ki,=,0.113
9885114,Ki,=,0.413
10404144,Ki,=,3.2
137654666,Ki,=,0.0007
56944862,Ki,=,0.0045
66800959,Ki,=,0.02
66801425,Ki,=,0.003
56944952,Ki,=,0.0035
66801624,Ki,=,0.18
66803497,Ki,=,0.0056
56944864,Ki,=,0.0025
66800965,Ki,=,0.0018
56944956,Ki,=,0.0024
66801344,Ki,=,0.0037
66801701,Ki,=,0.056
56945043,Ki,=,0.023
137651887,Ki,=,0.0055
56945042,Ki,=,0.011
66801429,Ki,=,0.35
56944953,Ki,=,0.0027
66803595,Ki,=,0.0015
56944955,Ki,=,0.037
56944951,Ki,=,0.0028
66800947,Ki,=,0.01
66801295,Ki,=,0.0017
137635884,Ki,=,0.017
66801625,Ki,=,0.1
56944954,Ki,=,0.0026
66801837,Ki,=,0.099
66801052,Ki,=,0.0044
66803500,Ki,=,0.0025
56944863,Ki,=,0.001
66801537,Ki,=,0.044
66803474,Ki,=,0.0033
66801430,Ki,=,0.067
56944860,Ki,=,0.0023
66801561,Ki,=,0.0003
3559,Ki,=,0.0014
66801528,Ki,=,0.014
56944861,Ki,=,0.0026
66803474,EC50,=,0.056
66803474,Kb,=,0.0021
137646245,Ki,=,0.01549
137639125,Ki,=,0.10471
25131876,Ki,=,0.0123
3559,Ki,=,0.00025
137642921,Ki,=,0.073
137659809,Ki,=,0.14
137632586,Ki,=,1.5
137648359,Ki,=,0.94
137638817,Ki,=,1.5
137642921,Ki,=,0.24
137632586,Ki,=,1.5
137648359,Ki,=,1
3559,Ki,=,0.00042
137659809,Ki,=,0.26
137638817,Ki,=,2.2
137647674,IC50,=,0.875
91884611,IC50,=,0.00331
129186527,IC50,=,0.0315
129186530,IC50,=,6.66
137654586,IC50,=,0.005
44608359,IC50,=,0.0091
137658253,IC50,=,0.0405
129186549,IC50,=,0.0754
5073,IC50,=,0.00709
129186554,IC50,=,0.00261
137631570,IC50,=,0.157
129186564,IC50,=,0.00351
137643395,IC50,=,0.0118
137660385,IC50,=,0.02
115237,IC50,=,0.00828
137640522,IC50,=,0.0078
137659145,IC50,=,0.00829
137635725,IC50,=,0.0062
15057516,IC50,=,0.0051
137651544,IC50,=,0.0376
129186534,IC50,=,0.00332
137658832,IC50,=,0.027
137635294,IC50,=,0.0052
137640967,IC50,=,0.00944
137650550,IC50,=,0.0104
137659728,IC50,=,0.00965
137645295,IC50,=,0.08
137646568,IC50,=,0.0076
129186558,IC50,=,0.96
129186528,IC50,=,0.00549
129186531,IC50,=,5.53
137650482,IC50,=,0.0366
137653567,IC50,=,0.00329
137635433,IC50,=,0.0024
137641944,IC50,=,0.00287
137657949,IC50,=,0.0267
137634397,Ki,=,0.00091
137634397,Ki,=,0.00098
137636298,Ki,=,5.3
137632761,Ki,=,0.0034
137632761,Ki,=,0.0016
137654511,Ki,=,0.78
137643122,Ki,=,0.029
137643122,Ki,=,0.0017
137651322,Ki,=,0.0011
137657322,Ki,=,0.001
137657951,Ki,=,0.63
137637428,Ki,=,3.2
137632607,Ki,=,0.36
137655594,Ki,=,1.9
60795,Ki,=,0.00052
137653986,Ki,=,8.3
137655029,Ki,=,0.0057
137634153,Ki,=,6.9
137642033,Ki,=,0.12
137645196,Ki,=,6.4
5095,EC50,=,0.089
137632761,EC50,=,0.07
137632761,EC50,=,0.046
54562,EC50,=,0.073
137634397,EC50,=,0.11
137632607,EC50,=,1.1
137657951,EC50,=,0.3
137642033,EC50,=,0.13
137643122,EC50,=,0.17
137651322,EC50,=,0.068
137657322,EC50,=,0.051
137632761,Ki,=,0.0013
137632761,Ki,=,0.00054
137655594,Ki,=,0.48
137655029,Ki,=,0.0029
137654511,Ki,=,0.25
137642033,Ki,=,0.035
137643122,Ki,=,0.016
137643122,Ki,=,0.0011
137651322,Ki,=,0.00073
137653096,Ki,=,5.7
137657322,Ki,=,0.00058
60795,Ki,=,0.00038
137653986,Ki,=,1.8
137636298,Ki,=,1.2
137645196,Ki,=,3.4
137639304,Ki,=,8.9
137634153,Ki,=,6
137632607,Ki,=,0.056
137634397,EC50,=,0.26
5095,EC50,=,0.33
137632761,EC50,=,0.058
137632761,EC50,=,0.055
54562,EC50,=,0.36
137637428,Ki,=,1.5
137634397,Ki,=,0.00067
137634397,Ki,=,0.00095
137657951,Ki,=,0.2
137642033,EC50,=,0.98
137640201,Ki,=,0.91201
118719925,Ki,=,0.66069
137645938,Ki,=,0.52481
137640511,Ki,=,4.46684
118719927,Ki,=,0.93325
5311200,Ki,=,1.62181
137661377,Ki,=,0.91201
137655636,Ki,=,0.2884
118719926,Ki,=,1.1749
137642607,Ki,=,0.45709
10236758,Ki,=,0.67608
137636308,Ki,=,5.12861
14925759,Ki,=,1.09648
137644962,Ki,=,3.80189
137635734,Ki,=,5.7544
137656298,Ki,=,0.0931
137648255,Ki,=,0.317
10456166,Ki,=,0.103
137653517,Ki,=,0.01
42626318,Ki,=,0.433
137635743,Ki,=,1.4
137639330,Ki,=,0.588
137657276,Ki,=,0.316
42626240,Ki,=,0.715
137647150,Ki,=,0.202
58358826,Ki,=,0.0034
122181006,Ki,=,0.268
5311096,Ki,=,5.16
137645834,Ki,=,0.0199
5311096,Kb,=,6.49
137660855,Ki,=,0.476
137656836,Ki,=,2.29
132606872,Ki,=,0.695
137652404,Ki,=,0.19
11480902,Ki,=,4.89
137633662,Ki,=,0.0144
21085427,Ki,=,0.832
137644131,Ki,=,9.5
137650746,Ki,=,0.00841
9910352,Ki,=,0.485
137631956,Ki,=,1.44
137636185,Ki,=,8.3
137652404,Kb,=,0.065
11480902,Kb,=,2.09
5355,Kb,=,0.003
132606872,Kb,=,0.275
137642676,Kb,=,0.075
137660855,Kb,=,1.74
137644131,Kb,=,1.74
137650746,Kb,=,0.2
5355,Kd,=,0.002818
137645834,Kb,=,0.017
137633662,Kb,=,0.005
137631956,Kb,=,0.11
9910352,Kb,=,2.51
21085427,Kb,=,0.1
10176243,Kb,=,4.27
137636185,Kb,=,1.66
132606870,Kb,=,0.132
137656836,Kb,=,0.209
132606870,Ki,=,0.182
137642676,Ki,=,0.493
10476504,Ki,=,0.27
69599704,Ki,=,4
137636581,Ki,=,6.3
137635364,Ki,=,0.039
11154555,Ki,=,0.00047
137643132,Ki,=,0.43
11154555,Ki,=,0.00041
137643132,Ki,=,0.2
137635364,Ki,=,0.021
137636581,Ki,=,4.5
10476504,Ki,=,0.2
69599704,Ki,=,2.7
72548703,IC50,=,0.0018
94496003,Ki,=,0.334
95104704,Ki,=,1.996
135398737,Activity,=,0.256
60854,Activity,=,0.0097
71937057,Ki,=,1.606
3519055,Ki,=,3.683
95338888,Ki,=,5.044
25456694,Ki,=,6.787
28357663,Ki,=,2.233
72152557,Ki,=,2.187
25375331,Ki,=,5.698
95232163,Ki,=,7.745
32718395,Ki,=,3.195
72138721,Ki,=,0.037
28390601,Ki,=,1.245
95339350,Ki,=,6.912
72152556,Ki,=,3.42
72152555,Ki,=,0.053
51111982,Ki,=,1.821
135882460,Ki,=,7.881
56820088,Ki,=,3.231
95339542,Ki,=,3.129
95214051,Ki,=,4.918
56781741,Ki,=,5.596
95198280,Ki,=,1.522
145963127,Ki,=,5.947
155523519,Kb,=,0.014
155510674,Kb,=,0.01
155529450,Kb,=,0.319
60795,Ki,=,0.0033
155513614,Ki,=,0.95
155526026,Ki,=,0.045
155569414,Ki,=,0.239
155523519,Ki,=,0.008
155529679,Ki,=,0.027
155510674,Ki,=,0.015
2477,Ki,=,0.484
155530328,Ki,=,0.039
155549978,Ki,=,0.048
155551685,Ki,=,0.132
155524808,Ki,=,0.113
155534575,Ki,=,0.051
155529450,Ki,=,0.007
155531012,Ki,=,0.105
155554326,Ki,=,0.061
155514774,Ki,=,0.009
155536087,Ki,=,0.024
155514217,Ki,=,0.028
56971,Ki,=,1.224
155518805,Kb,=,6
155547304,Kb,=,3.31
155567356,Kb,=,1.3
155529141,Kb,=,3
155517248,Kb,=,2.81
155528677,Kb,=,5.37
155522859,Kb,=,0.622
155551238,Kb,=,1.4
155560055,Kb,=,7.46
155553333,Kb,=,0.025
155547304,Kb,=,0.611
2808589,Kb,=,4.6
155547849,Kb,=,8.39
2106372,Kb,=,3.87
155561062,Kb,=,6.98
155567356,Kb,=,3.13
155540616,Kb,=,4.9
155516569,Kb,=,1.77
155569612,Kb,=,1.63
2399526,Kb,=,0.8
122178863,Kb,=,0.023
155536542,Kb,=,0.087
155543128,Kb,=,0.051
9910352,Kb,=,0.776
155531433,Kb,=,0.0045
155562473,Kb,=,0.047
155561275,Kb,=,0.981
2101788,Kb,=,8.02
155529141,Kb,=,1.3
155518805,Kb,=,0.662
717848,Kb,=,1.92
155563919,Kb,=,0.024
155538491,Kb,=,0.617
139593265,Kb,=,0.000148
155554453,Kb,=,0.04
155511703,Kb,=,0.219
155551128,Kb,=,0.0035
9910352,Kb,=,0.776
155526965,Kb,=,0.165
155542076,Kb,=,0.0027
155566271,Kb,=,0.002
152688778,Kb,=,0.063
155512731,Kb,=,0.01
155515134,Kb,=,0.0068
155536570,Kb,=,0.034
155539653,IC50,=,0.015
155552000,IC50,=,0.28
155539483,Ki,=,0.019
72197845,Ki,=,0.014
155568246,Ki,=,0.217
11154555,Ki,=,0.00049
155540807,Ki,=,0.016
155524228,Ki,=,0.02
72198011,Ki,=,0.161
155562997,Ki,=,0.19
11978813,Ki,=,0.0003
60795,Ki,=,0.00034
155562519,Ki,=,0.062
213046,Ki,=,0.0017
155552000,K,=,0.0008
155539653,K,=,0.0011
155552000,K,=,0.0008
155539653,K,=,5e-05
155552000,K,=,0.00077
155551411,K,=,0.0007
155534666,K,=,0.0015
155549497,K,=,7e-05
155539653,K,=,2.1e-05
60854,Ki,=,0.0021
21071390,Ki,=,1.215
155519393,Ki,=,1.025
155512487,Ki,=,0.376
155516118,Ki,=,0.505
155555506,Ki,=,0.368
155531065,Ki,=,0.757
155511262,Ki,=,0.391
155568794,Ki,=,1.73
155537074,Ki,=,0.178
155541866,Ki,=,1.365
155565813,Ki,=,0.446
155548677,Ki,=,0.167
155566191,Ki,=,0.22
155569568,Ki,=,0.571
4723431,Ki,=,0.676
73603034,IC50,=,0.5
155547128,Ki,=,0.051
155562328,Ki,=,0.035
155566058,Ki,=,0.11
155510756,Ki,=,0.019
155529592,Ki,=,0.03
155552185,Ki,=,0.11
3645619,Ki,=,1.1
155512259,Ki,=,0.046
122181326,Ki,=,0.034
155523515,Ki,=,0.042
155560295,Ki,=,0.31
155514137,Ki,=,0.62
155567971,Ki,=,0.38
155564308,Ki,=,0.026
155542182,Ki,=,0.12
155531809,Ki,=,0.49
155552185,Ki,=,0.14
155564308,Ki,=,0.041
155542182,Ki,=,0.21
155513773,Ki,=,0.055
155515982,Ki,=,0.077
155519378,Ki,=,0.16
155534246,Ki,=,0.032
155548336,Ki,=,0.43
155513773,Ki,=,0.034
155515982,Ki,=,0.073
155519378,Ki,=,0.094
155534246,Ki,=,0.023
155538028,Ki,=,0.34
155518026,Ki,=,0.11
155538349,Ki,=,0.52
155561779,Ki,=,0.094
155531809,Ki,=,0.51
155532505,Ki,=,0.022
155515759,Ki,=,0.11
155555060,Ki,=,0.062
155527714,Ki,=,0.019
155516873,Ki,=,0.44
155559617,Ki,=,0.0043
155566403,Ki,=,0.41
155515931,Ki,=,0.047
155529568,Ki,=,0.14
155530733,Ki,=,0.071
155536022,Ki,=,0.3
155563950,Ki,=,0.67
155537361,Ki,=,0.024
155538028,Ki,=,0.18
155514137,Ki,=,0.79
155567971,Ki,=,0.5
155537361,Ki,=,0.035
155518026,Ki,=,0.25
155538349,Ki,=,0.73
155561779,Ki,=,0.15
155510756,Ki,=,0.042
155529592,Ki,=,0.077
155516873,Ki,=,0.58
155559617,Ki,=,0.0066
155566403,Ki,=,0.64
155547128,Ki,=,0.11
155562328,Ki,=,0.059
155566058,Ki,=,0.16
155532505,Ki,=,0.045
3645619,Ki,=,2.3
155512259,Ki,=,0.073
155548336,Ki,=,0.39
155527714,Ki,=,0.045
155515759,Ki,=,0.15
155555060,Ki,=,0.11
155515931,Ki,=,0.092
155529568,Ki,=,0.27
155530733,Ki,=,0.1
155536022,Ki,=,0.21
155563950,Ki,=,0.69
122181326,Ki,=,0.038
155523515,Ki,=,0.14
155560295,Ki,=,0.43
5374,Ki,=,0.6166
155511416,Ki,=,2.75423
155521675,Ki,=,0.15136
155528048,Ki,=,5.49541
155513965,Ki,=,0.0182
155563347,Ki,=,0.02239
155529400,Ki,=,0.002818
155562463,Ki,=,0.06457
155513529,Ki,=,2.51189
155537490,Ki,=,0.17783
56597637,Ki,=,0.003236
155561895,Ki,=,0.08511
155535680,Ki,=,6.30957
681,EC50,=,0.00099
155538443,IC50,=,0.5
453215,IC50,=,3.11
24837531,IC50,=,1.53
155552483,IC50,=,1.08
9549058,IC50,=,2.59
155555298,IC50,=,4.94
12269810,IC50,=,0.04
71508866,IC50,=,7.96
155567118,IC50,=,6.36
90899701,IC50,=,0.076
155561845,IC50,=,0.19
3036864,IC50,=,2.05
72301,IC50,=,0.45
15061351,IC50,=,0.42
155522744,IC50,=,8.81
14021682,IC50,=,3.58
155541566,Kb,=,0.91
4880945,Kb,=,6.35
2808589,Kb,=,4.6
155526849,Kb,=,2.92
2100068,Kb,=,6.01
2337418,Kb,=,0.74
62416153,Kb,=,2.88
46530950,Kb,=,1.19
155554242,Kb,=,0.53
155560792,Kb,=,3.98
2796104,Kb,=,1.93
155517109,Kb,=,4.5
4795178,Kb,=,2.96
717848,Kb,=,1.92
145712390,Kb,=,0.57
699517,Kb,=,4.23
705965,Kb,=,0.9
4788910,Kb,=,0.88
13038304,Kb,=,7.38
151086,Ki,=,0.34
151086,Ki,=,0.33884
3559,Ki,=,0.00622
3559,Ki,=,0.006166
155568278,Ki,=,0.286
155568278,EC50,=,2.951
155568278,EC50,=,2.95121
54562,EC50,=,0.15
54562,EC50,=,0.15136
155568278,Ki,=,0.2884
3033200,EC50,=,0.00631
146025813,IC50,=,0.04467
146025813,IC50,=,0.04507
146025816,IC50,=,0.04074
146025816,IC50,=,0.04077
146025814,IC50,=,1.94984
146025814,IC50,=,1.957
146025817,IC50,=,3.63078
146025817,IC50,=,3.629
146025815,IC50,=,0.02818
146025815,IC50,=,0.0282
146025811,IC50,=,0.0302
146025811,IC50,=,0.03035
3033769,IC50,=,0.00182
3033769,IC50,=,0.00183
146025812,IC50,=,0.31623
146025812,IC50,=,0.3375
3033200,EC50,=,0.00634
146025818,EC50,=,1.25893
146025818,EC50,=,1.412
146025817,EC50,=,2.5704
146025817,EC50,=,2.561
146025811,EC50,=,0.05495
146025811,EC50,=,0.05537
167715,EC50,=,0.001175
167715,EC50,=,0.00118
146025821,EC50,=,1.62181
146025821,EC50,=,1.636
133642,EC50,=,0.50119
133642,EC50,=,0.52
201536,EC50,=,0.1
